,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
Dwarf Mongoose [50],     1840,     2055,     2311,     2617,     2980,     3411,     3919,     4517,     5221,     6045,     7009,     8137,     9454,    10990,    12782,    14871,    17305,    20142,    23446,    27295,    31778,    36999,    43079,    50160,    58406,    68008,    79190,    92210,   107373,   125028,   145588,   169528,   197406,   229867,   267668,   311684,   362939,   422623,   492121,   573048,   667283,   777015,   904792,  1053582,  1226839,  1428588,  1663514,  1937072,  2255616,  2626543,  3058467,  3561420,  4147082,  4829053,  5623172,  6547881,  7624654,  8878499, 10338533, 12038664, 14018375, 16323642, 19008001, 22133793, 25773608, 30011977, 34947329, 40694280, 47386295, 55178785, 64252720, 74818828, 87122491,101449444,118132407,137558818,160179827,186520772,217193381,252909982,294500037,342929414,399322812,464989883,541455647,630495906,734178486,854911261,995498067,1159203823,1349830348,1571804658,1830281773,2131264437,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
Plant Juices [2],     6724,     4536,     3123,     2190,     1559,     1119,      807,      582,      420,      302,      217,      156,      112,       80,       58,       41,       30,       21,       15,       11,        8,        6,        4,        3,        2,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
Greater Bushbaby [55],     1078,     1450,     1868,     2312,     2763,     3219,     3687,     4181,     4718,     5312,     5977,     6729,     7583,     8556,     9667,    10940,    12399,    14075,    16002,    18220,    20776,    23724,    27128,    31060,    35606,    40866,    46956,    54012,    62191,    71679,    82690,    95476,   110331,   127599,   147680,   171043,   198237,   229904,   266795,   309788,   359911,   418370,   486574,   566176,   659111,   767647,   894444,  1042617,  1215822,  1418345,  1655212,  1932323,  2256598,  2636159,  3080539,  3600932,  4210477,  4924607,  5761447,  6742287,  7892140,  9240396, 10821594, 12676326, 14852306, 17405630, 20402250, 23919720, 28049246, 32898101, 38592471, 45280804, 53137759, 62368853, 73215940, 85963660,100947050,118560497,139268298,163617107,192250597,225926751,265538237,312136432,366959743,431467000,507376826,596714066,701864528,825639555,971352168,1142906874,1344905606,1582772675,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
Leopard [80],     1040,     1046,     1039,     1015,      976,      923,      864,      804,      746,      692,      644,      600,      561,      526,      494,      466,      440,      417,      396,      376,      358,      342,      327,      313,      300,      288,      277,      266,      256,      247,      238,      230,      223,      215,      208,      202,      196,      190,      184,      179,      174,      169,      165,      160,      156,      152,      148,      144,      141,      137,      134,      131,      128,      125,      122,      119,      117,      114,      112,      109,      107,      105,      103,      101,       99,       97,       95,       93,       91,       89,       88,       86,       85,       83,       81,       80,       79,       77,       76,       75,       73,       72,       71,       70,       68,       67,       66,       65,       64,       63,       62,       61,       60,       59,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
Three-Banded Plover [29],     1503,     1896,     2428,     3154,     4145,     5505,     7374,     9944,    13480,    18350,    25056,    34292,    47014,    64537,    88675,   121925,   167727,   230819,   317728,   437447,   602359,   829527,  1142453,  1573509,  2167292,  2985233,  4111950,  5664011,  7801984, 10747056, 14803911, 20392254, 28090233, 38694246, 53301342, 73422708,101140018,139320786,191915036,264363947,364162780,501636301,691006945,951866203,1311201476,1806188085,2488035262,3427284054,4721105193,6503351980,8958408180,12340263594,16998790776,23415941378,32255606841,44432301820,61205776022,84311342622,116139406475,159982765357,220377268989,303571079001,418171077477,576033298822,793489505276,1093036802421,1505665095216,2074063173376,2857035114216,3935583905458,5421291674043,7467863504223,10287029119867,14170447552207,19519880957946,26888759244182,37039435601626,51022056363056,70283204731222,96815558199885,133364042596046,183709810574531,253061423786968,348593708789016,480190034454239,661464803797568,911171942916887,1255145103401554,1728970303398261,2381667507550960,3280762026609275,4519270402403671,6225323508499184,8575422432094477,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
Nile Crocodile [91],     1861,     2301,     2821,     3423,     4112,     4898,     5807,     6876,     8155,     9701,    11585,    13892,    16726,    20216,    24522,    29843,    36429,    44591,    54719,    67301,    82951,   102438,   126727,   157031,   194876,   242179,   301356,   375446,   468280,   584684,   730746,   914145,  1144572,  1434264,  1798678,  2257342,  2834943,  3562695,  4480083,  5637068,  7096887,  8939607, 11266632, 14206431, 17921800, 22619098, 28559968, 36076233, 45588825, 57631844, 72883138, 92203186,116684545,147714739,187056253,236948321,300236430,380537153,482447948,611814245,776069507,984668262,1249637601,1586279643,2014066404,2557779920,3248965006,4127780621,5245359460,6666815655,8475079026,10775783546,13703500570,17429687575,22172825589,28211349288,35900140697,45691570664,58162344612,74047756823,94285401733,120070958087,152929386646,194805808031,248181510306,316222047358,402966320422,513568003005,654603823235,834467248170,1063871265939,1356490545744,1729781671806,2206030905574,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
Crickets [14],     1915,     1350,      906,      583,      367,      232,      150,      100,       70,       50,       38,       29,       23,       19,       16,       13,       11,       10,        9,        7,        7,        6,        5,        5,        4,        4,        3,        3,        3,        3,        2,        2,        2,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
